"","TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","NA_YOJ","NA_CAR_AGE","NA_HOME_VAL","NA_INCOME","NA_JOB"
"3661",0,0,1,44,3,14,27508,TRUE,146041,FALSE,"z_F","Masters","Home Maker",9,"Private",4250,1,"z_SUV",FALSE,0,0,FALSE,1,14,"z_Highly Rural/ Rural",FALSE,FALSE,TRUE,FALSE,FALSE
"3662",0,0,0,33,4,12,110125,FALSE,308850,TRUE,"M","Masters","Manager",12,"Private",14190,4,"Minivan",FALSE,0,0,FALSE,0,16,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3663",0,0,0,57,2,13,94167,TRUE,0,FALSE,"M","PhD","Doctor",23,"Private",21900,10,"Van",TRUE,0,0,FALSE,0,20,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3664",0,0,1,45,2,11,39978,FALSE,162767,TRUE,"z_F","Bachelors","z_Blue Collar",16,"Commercial",10000,3,"Sports Car",FALSE,0,0,FALSE,1,12,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3665",1,3842,0,55,0,9,51811,FALSE,178445,FALSE,"z_F","Bachelors","z_Blue Collar",29,"Commercial",7000,10,"Sports Car",FALSE,1815,4,FALSE,0,11,"Highly Urban/ Urban",FALSE,FALSE,TRUE,FALSE,FALSE
"3666",0,0,0,35,2,14,27396,FALSE,123548,TRUE,"z_F","<High School","z_Blue Collar",40,"Private",15180,7,"Pickup",FALSE,0,0,FALSE,0,4,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3667",0,0,0,41,0,13,69083,FALSE,271197,TRUE,"z_F","Bachelors","Professional",35,"Private",10510,6,"z_SUV",FALSE,6168,3,FALSE,2,16,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3668",0,0,0,54,0,9,5340,FALSE,0,FALSE,"z_F","Bachelors","Home Maker",19,"Private",2030,4,"Sports Car",FALSE,0,0,FALSE,0,12,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3669",0,0,0,46,0,15,91685,FALSE,287159,TRUE,"z_F","Bachelors","z_Blue Collar",38,"Commercial",15270,1,"z_SUV",FALSE,0,0,FALSE,0,5,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3670",0,0,0,52,0,10,26116,FALSE,0,FALSE,"z_F","z_High School","Home Maker",51,"Private",16850,1,"z_SUV",FALSE,0,0,FALSE,1,7,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3671",0,0,0,31,0,13,80861,FALSE,222576,TRUE,"M","Bachelors","z_Blue Collar",20,"Commercial",29980,6,"Panel Truck",FALSE,0,0,FALSE,1,6,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3672",0,0,0,36,0,0,0,FALSE,0,TRUE,"M","z_High School","Student",52,"Commercial",13350,17,"Minivan",TRUE,0,0,TRUE,0,7,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3673",0,0,0,51,0,3,93268,FALSE,302157,TRUE,"z_F","<High School","Clerical",32,"Private",43350,10,"Van",FALSE,0,0,FALSE,1,1,"Highly Urban/ Urban",FALSE,TRUE,FALSE,FALSE,FALSE
"3674",1,4452,0,51,0,10,31860,FALSE,0,FALSE,"M","z_High School","z_Blue Collar",32,"Commercial",9540,10,"Pickup",FALSE,0,0,FALSE,3,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3675",1,5272,1,43,1,13,9671,FALSE,0,TRUE,"z_F","z_High School","Student",22,"Commercial",17600,8,"z_SUV",FALSE,5336,2,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,TRUE,FALSE
"3676",0,0,0,34,2,3,6953,TRUE,56355,FALSE,"z_F","<High School","Home Maker",16,"Private",4900,9,"Sports Car",FALSE,0,0,FALSE,2,5,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3677",0,0,0,54,0,15,82465,FALSE,256667,FALSE,"z_F","Bachelors","z_Blue Collar",32,"Private",18910,21,"z_SUV",FALSE,0,0,FALSE,0,11,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3678",0,0,2,44,3,13,76922,FALSE,289712,TRUE,"M","z_High School","z_Blue Collar",30,"Commercial",28580,6,"Minivan",TRUE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3679",0,0,0,52,0,13,95833,FALSE,298849,TRUE,"M","Bachelors","Professional",31,"Private",16050,4,"Minivan",FALSE,0,0,FALSE,0,8,"Highly Urban/ Urban",TRUE,FALSE,FALSE,FALSE,FALSE
"3680",0,0,0,58,0,13,84608,FALSE,250392,FALSE,"z_F","Masters","Professional",25,"Private",26880,4,"Minivan",FALSE,0,0,FALSE,0,15,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3681",0,0,0,53,0,0,0,FALSE,94471,TRUE,"z_F","PhD","Home Maker",33,"Private",6800,1,"Sports Car",FALSE,1909,1,FALSE,3,14,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3682",1,4171,0,36,0,12,69714,FALSE,201852,TRUE,"M","Bachelors","z_Blue Collar",36,"Commercial",12070,13,"Pickup",FALSE,597,1,FALSE,9,8,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3683",0,0,0,53,0,8,51802,FALSE,0,FALSE,"z_F","z_High School","Clerical",48,"Private",24600,4,"Minivan",FALSE,0,0,FALSE,2,11,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3684",1,1204,0,38,1,8,97114,TRUE,0,FALSE,"M","Bachelors","z_Blue Collar",59,"Commercial",25530,7,"Panel Truck",TRUE,0,0,FALSE,1,5,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3685",0,0,0,33,2,11,77951,TRUE,226375,FALSE,"z_F","Bachelors","Professional",47,"Private",22310,6,"Minivan",FALSE,8294,2,FALSE,2,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3686",0,0,0,21,1,12,360,TRUE,0,FALSE,"M","z_High School","Student",65,"Commercial",5250,10,"Pickup",TRUE,36775,2,FALSE,0,8,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3687",0,0,0,32,3,12,5768,TRUE,0,FALSE,"z_F","z_High School","Student",40,"Commercial",5280,4,"z_SUV",FALSE,3409,1,FALSE,2,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3688",0,0,0,53,0,0,0,FALSE,0,FALSE,"z_F","Masters","Home Maker",28,"Private",16530,7,"z_SUV",FALSE,0,0,FALSE,0,14,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3689",1,7324,0,49,0,14,4216,FALSE,0,TRUE,"M","Bachelors","Student",55,"Commercial",17960,6,"Minivan",TRUE,4466,1,FALSE,1,17,"Highly Urban/ Urban",FALSE,FALSE,TRUE,FALSE,FALSE
"3690",0,0,0,51,0,15,11070,FALSE,0,TRUE,"M","<High School","Student",30,"Private",13200,10,"Minivan",TRUE,0,0,FALSE,0,1,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3691",1,3278,0,45,0,11,186027,FALSE,455275,FALSE,"M","PhD","Doctor",57,"Private",20100,6,"Van",TRUE,2104,3,FALSE,2,10,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3692",0,0,0,66,0,12,83827,FALSE,275725,TRUE,"z_F","Bachelors","z_Blue Collar",10,"Commercial",43590,1,"Minivan",FALSE,0,0,FALSE,1,8,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3693",1,2424,0,37,0,10,85504,FALSE,0,FALSE,"M","Bachelors","z_Blue Collar",34,"Commercial",23140,1,"Panel Truck",TRUE,21481,4,TRUE,7,7,"Highly Urban/ Urban",FALSE,TRUE,FALSE,FALSE,FALSE
"3694",0,0,0,48,0,7,100218,FALSE,287441,TRUE,"M","z_High School","Professional",37,"Private",16320,3,"Van",TRUE,0,0,FALSE,4,9,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3695",0,0,0,36,3,15,7585,FALSE,75925,TRUE,"M","<High School","Student",5,"Private",5860,1,"Minivan",TRUE,6271,1,FALSE,0,5,"Highly Urban/ Urban",FALSE,TRUE,FALSE,FALSE,FALSE
"3696",0,0,0,48,0,0,0,FALSE,75688,TRUE,"z_F","Masters","Home Maker",39,"Private",1500,6,"Sports Car",FALSE,3867,3,FALSE,5,17,"Highly Urban/ Urban",FALSE,TRUE,FALSE,FALSE,FALSE
"3697",0,0,0,56,2,11,133949,FALSE,360770,TRUE,"z_F","Bachelors","Professional",38,"Commercial",27530,11,"Pickup",FALSE,7557,3,FALSE,0,1,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3698",0,0,0,53,0,13,17424,FALSE,0,TRUE,"M","Bachelors","Student",39,"Commercial",10860,1,"Pickup",TRUE,0,0,FALSE,0,1,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3699",0,0,0,50,0,0,0,FALSE,55761,TRUE,"z_F","Masters","Home Maker",18,"Private",16230,1,"z_SUV",FALSE,32135,3,FALSE,4,16,"Highly Urban/ Urban",FALSE,FALSE,TRUE,FALSE,FALSE
"3700",0,0,0,50,0,14,55246,FALSE,179827,TRUE,"M","Masters","Lawyer",26,"Private",16160,1,"Minivan",FALSE,0,0,FALSE,2,24,"z_Highly Rural/ Rural",FALSE,FALSE,TRUE,FALSE,FALSE
"3701",0,0,0,46,0,12,116634,FALSE,360331,FALSE,"M","Bachelors","z_Blue Collar",14,"Commercial",17760,3,"Van",TRUE,0,0,FALSE,0,14,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3702",1,4995,0,59,0,15,68526,FALSE,219285,TRUE,"M","Masters","Professional",35,"Commercial",30390,6,"Panel Truck",FALSE,5714,3,FALSE,2,12,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3703",0,0,0,53,0,12,16536,FALSE,133204,TRUE,"z_F","Bachelors","Home Maker",24,"Private",17700,10,"z_SUV",FALSE,0,0,FALSE,2,6,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3704",1,6435,0,38,1,11,48484,FALSE,190992,TRUE,"M","Bachelors","Professional",43,"Commercial",11840,6,"Pickup",TRUE,5726,2,FALSE,7,11,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3705",0,0,0,43,0,9,77488,FALSE,223714,TRUE,"z_F","Bachelors","z_Blue Collar",33,"Commercial",27000,6,"z_SUV",FALSE,954,3,FALSE,5,12,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3706",0,0,2,45,4,18,37986,FALSE,183759,TRUE,"M","z_High School","Clerical",24,"Private",15610,7,"Minivan",TRUE,0,0,FALSE,0,6,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3707",0,0,0,42,3,9,43834,TRUE,153656,FALSE,"z_F","z_High School","z_Blue Collar",38,"Commercial",33280,4,"z_SUV",FALSE,0,0,FALSE,1,1,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3708",0,0,0,34,1,13,95438,FALSE,260567,TRUE,"M","<High School","z_Blue Collar",57,"Commercial",27730,1,"Panel Truck",TRUE,19629,3,FALSE,5,7,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3709",0,0,1,44,3,12,69785,FALSE,242695,TRUE,"z_F","z_High School","z_Blue Collar",34,"Commercial",29550,1,"Van",FALSE,2615,2,FALSE,0,8,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3710",1,3279,0,42,0,6,126381,FALSE,374595,TRUE,"M","z_High School","z_Blue Collar",27,"Commercial",32040,7,"Panel Truck",FALSE,8748,2,FALSE,2,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3711",0,0,0,35,2,11,116036,TRUE,299266,FALSE,"z_F","Bachelors","Manager",36,"Commercial",28470,4,"Pickup",FALSE,6049,3,FALSE,2,12,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3712",0,0,0,52,0,8,63346,FALSE,252296,TRUE,"M","z_High School","z_Blue Collar",31,"Commercial",24780,3,"Panel Truck",TRUE,0,0,FALSE,2,8,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3713",0,0,0,49,0,9,24894,FALSE,155546,TRUE,"M","<High School","z_Blue Collar",39,"Private",8890,9,"Minivan",FALSE,4794,3,FALSE,1,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3714",0,0,0,51,0,12,78387,FALSE,257655,FALSE,"z_F","Masters","Professional",35,"Private",22330,7,"Minivan",FALSE,0,0,FALSE,0,21,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3715",0,0,0,54,0,12,58360,FALSE,165109,TRUE,"M","z_High School","Manager",20,"Commercial",37440,1,"Panel Truck",FALSE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3716",0,0,0,34,5,17,24795,FALSE,86848,TRUE,"M","z_High School","Clerical",24,"Private",14550,9,"Minivan",TRUE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3717",0,0,0,37,2,11,135035,FALSE,353160,TRUE,"M","Bachelors","Professional",28,"Private",32090,1,"Minivan",TRUE,0,0,FALSE,0,8,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3718",0,0,0,44,2,14,79557,FALSE,231560,TRUE,"z_F","Bachelors","z_Blue Collar",24,"Commercial",25500,4,"Minivan",FALSE,53986,3,TRUE,7,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3719",0,0,0,57,0,17,102493,FALSE,284774,TRUE,"M","Bachelors","Professional",25,"Commercial",31030,6,"Panel Truck",TRUE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3720",0,0,0,52,0,12,30775,FALSE,117060,FALSE,"M","z_High School","Manager",30,"Private",13020,14,"Minivan",TRUE,15089,3,TRUE,5,6,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3721",1,2401,0,43,0,8,45909,FALSE,160945,FALSE,"M","z_High School","Professional",21,"Private",15360,13,"Minivan",TRUE,0,0,FALSE,0,7,"Highly Urban/ Urban",TRUE,FALSE,FALSE,FALSE,FALSE
"3722",1,7803,0,56,0,13,210660,FALSE,542288,TRUE,"z_F","PhD","Manager",33,"Private",1500,1,"Sports Car",FALSE,57037,1,FALSE,3,11,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3723",0,0,0,55,0,12,42357,FALSE,142651,TRUE,"M","Bachelors","Manager",5,"Commercial",26320,6,"Panel Truck",FALSE,5551,1,FALSE,3,9,"Highly Urban/ Urban",FALSE,TRUE,FALSE,FALSE,FALSE
"3724",1,5336,0,38,2,0,0,FALSE,0,TRUE,"z_F","<High School","Student",48,"Private",10090,4,"Sports Car",FALSE,6753,1,FALSE,6,6,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3725",1,2251,0,65,0,15,13880,FALSE,179255,TRUE,"z_F","Masters","Home Maker",62,"Private",9390,9,"Sports Car",FALSE,10138,2,FALSE,1,15,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3726",0,0,0,48,0,11,79916,FALSE,242391,TRUE,"M","Masters","Lawyer",60,"Commercial",17990,10,"Van",FALSE,0,0,FALSE,0,15,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,TRUE
"3727",1,3819,1,42,2,0,0,TRUE,0,FALSE,"z_F","<High School","Student",29,"Private",10930,11,"Sports Car",FALSE,0,0,FALSE,3,8,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3728",0,0,0,47,0,11,8575,FALSE,0,TRUE,"M","Bachelors","Student",42,"Private",10930,6,"Minivan",FALSE,0,0,FALSE,2,11,"Highly Urban/ Urban",FALSE,TRUE,FALSE,FALSE,FALSE
"3729",0,0,0,32,3,16,53770,FALSE,183951,TRUE,"M","Bachelors","Clerical",49,"Private",12900,1,"Minivan",TRUE,0,0,FALSE,2,10,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3730",0,0,0,47,0,14,14096,FALSE,163866,TRUE,"z_F","Bachelors","Clerical",5,"Private",2910,7,"Sports Car",FALSE,5101,2,FALSE,0,20,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3731",0,0,0,68,1,13,27968,FALSE,168795,TRUE,"z_F","z_High School","Clerical",43,"Private",8350,1,"Sports Car",FALSE,0,0,FALSE,1,12,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,TRUE,FALSE
"3732",0,0,0,35,0,10,45651,FALSE,147787,TRUE,"z_F","z_High School","z_Blue Collar",37,"Commercial",13760,7,"z_SUV",FALSE,0,0,FALSE,0,1,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3733",0,0,0,47,0,10,105960,FALSE,286301,TRUE,"M","Masters","Manager",24,"Commercial",28750,1,"Panel Truck",TRUE,5807,2,FALSE,0,11,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3734",0,0,0,43,0,11,74635,FALSE,0,FALSE,"z_F","Bachelors","z_Blue Collar",45,"Commercial",18720,1,"Sports Car",FALSE,0,0,FALSE,1,8,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3735",1,3705,0,50,0,10,58945,FALSE,0,FALSE,"z_F","Bachelors","Professional",18,"Private",20260,1,"Sports Car",FALSE,5603,1,FALSE,0,10,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3736",0,0,0,40,0,11,90832,FALSE,0,FALSE,"z_F","Masters","Lawyer",20,"Private",14580,1,"Pickup",FALSE,3842,1,FALSE,2,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3737",0,0,0,40,0,13,76913,FALSE,197922,TRUE,"M","Masters","Lawyer",24,"Private",13820,10,"Minivan",FALSE,0,0,FALSE,6,1,"Highly Urban/ Urban",TRUE,FALSE,FALSE,FALSE,FALSE
"3738",0,0,0,42,0,10,14356,FALSE,112218,TRUE,"z_F","z_High School","Home Maker",25,"Private",13100,13,"z_SUV",FALSE,29964,3,FALSE,0,5,"Highly Urban/ Urban",FALSE,TRUE,FALSE,FALSE,FALSE
"3739",0,0,0,39,1,6,68004,TRUE,0,FALSE,"z_F","Bachelors","Manager",29,"Commercial",28800,10,"Pickup",FALSE,0,0,FALSE,0,9,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3740",0,0,1,42,2,13,45060,FALSE,184246,TRUE,"M","Bachelors","Manager",32,"Private",9490,6,"Minivan",TRUE,0,0,FALSE,0,12,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3741",0,0,0,25,0,12,75966,FALSE,187523,FALSE,"M","Bachelors","Professional",25,"Private",18160,3,"Minivan",TRUE,31063,1,TRUE,5,9,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3742",1,4408,0,52,0,11,54983,FALSE,223545,TRUE,"M","Masters","Lawyer",24,"Commercial",12200,2,"Pickup",TRUE,9093,3,FALSE,7,12,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,TRUE
"3743",0,0,0,37,0,9,26816,FALSE,0,FALSE,"M","PhD","Lawyer",11,"Private",15090,1,"Minivan",TRUE,30605,4,TRUE,4,9,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3744",0,0,0,46,0,12,128083,FALSE,342166,TRUE,"z_F","Bachelors","z_Blue Collar",41,"Commercial",6100,6,"z_SUV",FALSE,8151,2,FALSE,4,10,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3745",0,0,0,50,0,12,21477,FALSE,97768,TRUE,"z_F","<High School","z_Blue Collar",41,"Private",25640,6,"Minivan",FALSE,33825,3,TRUE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3746",0,0,0,48,0,14,1613,FALSE,93040,TRUE,"M","Bachelors","Home Maker",35,"Commercial",32260,4,"Panel Truck",TRUE,0,0,FALSE,0,10,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3747",0,0,0,33,3,0,0,FALSE,68811,TRUE,"z_F","<High School","Home Maker",23,"Private",8670,7,"z_SUV",FALSE,0,0,FALSE,2,1,"Highly Urban/ Urban",FALSE,TRUE,FALSE,FALSE,FALSE
"3748",1,3334,0,44,0,9,61958,FALSE,168222,TRUE,"M","z_High School","z_Blue Collar",56,"Commercial",27120,1,"Panel Truck",TRUE,642,2,FALSE,0,10,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3749",0,0,2,45,2,14,58251,FALSE,212983,TRUE,"M","Bachelors","Manager",28,"Commercial",21910,13,"Van",FALSE,0,0,FALSE,0,7,"Highly Urban/ Urban",FALSE,FALSE,TRUE,TRUE,FALSE
"3750",0,0,0,31,0,12,46948,FALSE,0,FALSE,"z_F","Masters","Manager",5,"Private",29080,1,"Minivan",FALSE,0,0,FALSE,0,16,"Highly Urban/ Urban",FALSE,TRUE,FALSE,FALSE,TRUE
"3751",0,0,0,57,0,16,39907,FALSE,214055,TRUE,"z_F","<High School","z_Blue Collar",21,"Private",11190,1,"z_SUV",FALSE,0,0,FALSE,2,8,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3752",0,0,0,47,0,13,75622,FALSE,228396,TRUE,"z_F","z_High School","Manager",23,"Private",13760,13,"z_SUV",FALSE,34545,1,FALSE,4,7,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3753",1,3886,0,31,1,10,8247,TRUE,0,FALSE,"z_F","z_High School","Student",46,"Commercial",5200,1,"Sports Car",FALSE,3068,2,FALSE,5,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3754",0,0,0,43,0,10,35511,FALSE,148772,TRUE,"M","z_High School","z_Blue Collar",23,"Commercial",9350,4,"Pickup",TRUE,9981,2,FALSE,3,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3755",0,0,0,40,0,7,52898,FALSE,0,FALSE,"M","Bachelors","Manager",30,"Private",10790,11,"Pickup",TRUE,5399,1,FALSE,7,8,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3756",0,0,1,36,2,0,0,TRUE,0,FALSE,"z_F","<High School","Student",29,"Commercial",10910,17,"Minivan",FALSE,8255,3,FALSE,0,4,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3757",1,2936,0,55,0,12,111708,FALSE,292773,TRUE,"M","Masters","Professional",5,"Commercial",18080,4,"Van",TRUE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,TRUE
"3758",0,0,0,51,0,11,118786,FALSE,351051,FALSE,"M","Masters","Manager",29,"Commercial",30480,1,"Panel Truck",FALSE,0,0,FALSE,0,18,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,TRUE
"3759",0,0,1,39,2,14,58154,FALSE,205760,TRUE,"M","Masters","Professional",21,"Commercial",25650,11,"Panel Truck",TRUE,0,0,FALSE,0,5,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,TRUE
"3760",0,0,0,55,1,16,97765,FALSE,265727,TRUE,"z_F","Masters","Manager",55,"Private",26030,1,"Minivan",FALSE,23719,3,TRUE,3,12,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3761",1,5544,0,48,0,13,312,FALSE,90071,TRUE,"z_F","<High School","Home Maker",30,"Commercial",14770,6,"Pickup",FALSE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3762",0,0,0,44,0,14,67071,FALSE,268429,TRUE,"z_F","Bachelors","Home Maker",44,"Private",16690,1,"Sports Car",FALSE,0,0,FALSE,0,6,"z_Highly Rural/ Rural",FALSE,TRUE,FALSE,FALSE,FALSE
"3763",1,32363.241752,0,68,0,10,76821,FALSE,0,FALSE,"M","Masters","Lawyer",47,"Private",15980,4,"z_SUV",FALSE,0,0,FALSE,0,15,"z_Highly Rural/ Rural",FALSE,FALSE,FALSE,FALSE,FALSE
"3764",1,2841.5704759,0,47,0,13,109533,FALSE,300480,TRUE,"M","PhD","Doctor",37,"Private",14730,4,"Minivan",FALSE,0,0,FALSE,3,11,"Highly Urban/ Urban",FALSE,TRUE,FALSE,FALSE,TRUE
"3765",1,5704,1,48,1,11,75741,TRUE,225300,FALSE,"z_F","Masters","Lawyer",44,"Private",15190,13,"z_SUV",FALSE,0,0,FALSE,3,19,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3766",0,0,0,51,0,7,232256,FALSE,583973,TRUE,"M","PhD","Manager",43,"Commercial",32670,7,"Panel Truck",TRUE,14738,1,FALSE,0,21,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,TRUE
"3767",0,0,0,49,0,0,0,FALSE,0,TRUE,"M","z_High School","Student",30,"Commercial",19120,1,"Van",TRUE,3605,1,FALSE,6,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3768",0,0,0,35,0,10,367,FALSE,0,TRUE,"M","<High School","Student",25,"Private",7360,6,"Pickup",FALSE,0,0,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3769",1,5759.6682491,0,58,0,0,0,FALSE,103525,TRUE,"z_F","Masters","Home Maker",48,"Private",20710,1,"Sports Car",FALSE,8956,2,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3770",0,0,0,38,0,5,29879,FALSE,102900,FALSE,"z_F","z_High School","Clerical",29,"Private",19630,10,"z_SUV",FALSE,3587,2,FALSE,5,7,"Highly Urban/ Urban",FALSE,FALSE,TRUE,FALSE,FALSE
"3771",1,2096,0,45,0,9,22741,FALSE,151957,FALSE,"M","<High School","z_Blue Collar",34,"Private",17940,13,"Minivan",TRUE,0,0,TRUE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
"3772",0,0,0,50,0,9,75772,FALSE,236239,TRUE,"z_F","z_High School","z_Blue Collar",19,"Commercial",20940,4,"Pickup",FALSE,8390,3,FALSE,0,1,"Highly Urban/ Urban",FALSE,FALSE,FALSE,TRUE,FALSE
"3773",0,0,4,70,4,18,48622,FALSE,169995,TRUE,"z_F","Bachelors","Professional",23,"Private",25640,1,"z_SUV",FALSE,24392,1,TRUE,9,6,"Highly Urban/ Urban",FALSE,FALSE,FALSE,FALSE,FALSE
